Trip_ID,Route_ID,Route_Name,Route_Description,Origin,Destination,Representative_Stop,Latitude,Longitude,Date,Hour,Minute,Weekday,Is_Weekend,Month,Season,Peak_Hour,Weather,Temperature_C,Rainfall_mm,Humidity_pct,Traffic_Level,Traffic_Index,Distance_km_Proxy,Scheduled_Arrival,Actual_Arrival_Simulated,Delay_Minutes,Delay_Severity,Passenger_Count_Simulated,Passenger_Disruption_Score,Transport_Data_Source,Transport_Data_Status,Weather_Data_Status,Traffic_Data_Status,Delay_Data_Status,Passenger_Data_Status,Representative_Coordinate_Note
CHN128953,23191,19D CT1,Semmancheri S.C.B TO Mandaveli,Semmancheri S.C.B,Mandaveli,Mahalingapuram,13.05754,80.23503,2025-06-24,6,30,Tuesday,0,6,Southwest_Monsoon,0,Clear,30.9,0.0,64.0,Moderate,52.0,15.09,06:30,2025-06-24 06:36,6.3,Moderate,49,24.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128954,13252,S166,Iyyappanthangal TO Manimedu(Akashnagar),Iyyappanthangal,Manimedu(Akashnagar),Clive Battery,13.10019,80.29411,2025-07-26,8,10,Saturday,1,7,Southwest_Monsoon,0,Clear,31.4,0.0,63.6,Moderate,34.2,25.96,08:10,2025-07-26 08:10,0.0,On Time,37,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128955,10303,154E,Ekkattuthangal TO Vellavedu,Ekkattuthangal,Vellavedu,Thiruverkadu Bus Terminus,13.06981,80.12384,2025-01-26,18,30,Sunday,1,1,Winter,0,Cloudy,27.0,0.0,73.6,Low,10.9,25.26,18:30,2025-01-26 18:32,2.3,On Time,46,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128956,21927,56P CT7,Island ground Terminus to  Tondairpet-2 Depot,Island ground Terminus to  Tondairpet-2 Depot,,Central Water Commission,12.9905,80.2098,2025-10-13,9,35,Monday,0,10,Northeast_Monsoon,1,Clear,26.7,0.0,51.3,High,68.1,29.34,09:35,2025-10-13 09:50,15.4,Severe,67,67.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128957,21137,50Et RE2,Island ground TO Ayyappan Madam,Island ground,Ayyappan Madam,Puzhal Camp,13.15804,80.20397,2025-04-16,15,15,Wednesday,0,4,Summer,0,Cloudy,32.7,0.0,62.7,Low,9.9,17.18,15:15,2025-04-16 15:23,8.0,Moderate,32,16.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128958,12367,592,Redhills TO Uthukottai,Redhills,Uthukottai,Chitlapakkam Koot Road,12.89768,80.18222,2026-04-05,18,15,Sunday,1,4,Summer,0,Clear,29.6,0.0,59.0,Moderate,51.2,17.0,18:15,2026-04-05 18:15,0.0,On Time,35,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128959,10520,188K,Katrambakkam TO Thyagaraya Nagar,Katrambakkam,Thyagaraya Nagar,Gandhi Nagar Redhills,13.19502,80.16818,2026-02-20,12,45,Friday,0,2,Winter,0,Clear,27.6,0.0,73.5,Moderate,32.5,12.55,12:45,2026-02-20 12:45,0.0,On Time,47,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128960,12858,79V,Venbakkam TO Tambaram West,Venbakkam,Tambaram West,Red Hills Thiruvallur Road Junction,13.19639,80.18095,2025-11-26,13,35,Wednesday,0,11,Northeast_Monsoon,0,Clear,26.9,0.0,66.0,Moderate,45.2,16.93,13:35,2025-11-26 13:39,4.5,On Time,36,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128961,16576,25,Iyyapanthangal TO Anna Square,Iyyapanthangal,Anna Square,St Thomas Mount Railway Station,12.99444,80.20019,2025-05-03,21,35,Saturday,1,5,Summer,0,Clear,32.2,0.0,73.6,High,73.9,25.86,21:35,2025-05-03 21:46,11.4,Moderate,29,14.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128962,13133,M18G,Hasthinapuram TO Guduvanchery,Hasthinapuram,Guduvanchery,Sothupakkam,13.21605,80.19652,2025-12-31,22,0,Wednesday,0,12,Northeast_Monsoon,0,Clear,24.8,0.0,59.1,Moderate,71.7,17.78,22:00,2025-12-31 22:00,0.2,On Time,49,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128963,11619,515A,Thiruporur TO Tambaram West,Thiruporur,Tambaram West,Siruseri It Park,12.81807,80.21595,2026-06-26,13,45,Friday,0,6,Southwest_Monsoon,0,Clear,31.8,0.0,81.6,Low,17.5,15.01,13:45,2026-06-26 13:45,0.0,On Time,47,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128964,17833,120A,Arakkambakkam TO Koyambedu Market,Arakkambakkam,Koyambedu Market,Mevalurkuppam Junction,13.01855,79.99545,2025-12-11,8,35,Thursday,0,12,Northeast_Monsoon,1,Heavy Rain,24.2,8.12,98.0,Very High,96.1,25.84,08:35,2025-12-11 08:59,24.8,Severe,62,62.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128965,18877,70E CT,Ayanavaram B.T TO Kilambakkam B.T,Ayanavaram B.T,Kilambakkam B.T,Kummanur,13.21846,80.197,2026-03-06,5,40,Friday,0,3,Summer,0,Cloudy,30.4,0.0,52.3,Low,29.5,22.28,05:40,2026-03-06 05:46,6.9,Moderate,33,16.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128966,12091,570Et,K.K.Nagar TO M.G.R.Koyambedu,K.K.Nagar,M.G.R.Koyambedu,Kilkondaiyur,13.18003,80.04422,2026-05-07,8,20,Thursday,0,5,Summer,1,Clear,32.4,0.0,69.1,High,77.6,18.37,08:20,2026-05-07 08:30,10.7,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128967,13030,A1,Palavakkam TO M.G.R.Central,Palavakkam,M.G.R.Central,Ambedkar Statue,13.11952,80.07804,2026-04-09,14,50,Thursday,0,4,Summer,0,Clear,29.4,0.0,80.6,Moderate,47.8,22.5,14:50,2026-04-09 14:56,6.4,Moderate,34,17.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128968,21100,6DET CT,Foreshore TO Sathuma Nagar,Foreshore,Sathuma Nagar,Agrakaram,13.11938,80.19857,2025-03-30,22,0,Sunday,1,3,Summer,0,Clear,30.6,0.0,56.6,Low,28.5,17.67,22:00,2025-03-30 22:04,4.0,On Time,11,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128969,23217,101CT1,Tondairpet TO Thiruvottriyur,Tondairpet,Thiruvottriyur,Madhavaram Village Bus Terminus,13.15236,80.22824,2026-04-22,14,40,Wednesday,0,4,Summer,0,Clear,28.8,0.0,56.1,Moderate,48.2,19.46,14:40,2026-04-22 14:42,2.1,On Time,25,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128970,22932,109 CT2,Thiruvanmiyur TO  Island ground,Thiruvanmiyur,Island ground,Amman Thottam,12.81477,80.20511,2026-02-22,22,0,Sunday,1,2,Winter,0,Cloudy,28.2,0.0,71.6,Low,9.3,11.87,22:00,2026-02-22 22:01,1.7,On Time,16,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128971,11619,515A,Thiruporur TO Tambaram West,Thiruporur,Tambaram West,Parivakkam Chatram,13.06531,80.09832,2026-01-28,18,45,Wednesday,0,1,Winter,1,Cloudy,24.9,0.0,62.1,Moderate,43.2,15.01,18:45,2026-01-28 18:53,8.8,Moderate,79,39.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128972,20805,M51R CT1,Keelkattalai TO Thyagaraya Nagar,Keelkattalai,Thyagaraya Nagar,Bsnl Telephone Quarters Or Jeeva Railway Station,13.10899,80.25511,2025-05-05,6,50,Monday,0,5,Summer,0,Cloudy,33.8,0.0,73.5,Moderate,59.3,23.82,06:50,2025-05-05 06:54,4.8,On Time,33,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128973,23387,114 CT6,M.G.R.Koyambedum TO Anna Nagar West Depot,M.G.R.Koyambedum,Anna Nagar West Depot,Pallavaram Market,12.96961,80.14755,2025-09-12,11,30,Friday,0,9,Southwest_Monsoon,0,Clear,29.3,0.0,62.8,Low,17.2,21.26,11:30,2025-09-12 11:35,5.7,Moderate,10,5.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128974,11151,29B,Perambur B.T TO Gemini,Perambur B.T,Gemini,Venkatesa Perumal Kovil Street,13.25386,80.21514,2026-05-09,15,35,Saturday,1,5,Summer,0,Clear,32.6,0.0,66.2,Low,29.8,13.93,15:35,2026-05-09 15:35,0.0,On Time,54,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128975,18941,147B,Thyagaraya Nagar TO J.J.Nagar West,Thyagaraya Nagar,J.J.Nagar West,Saidapet Depot,13.01457,80.2252,2026-05-16,6,15,Saturday,1,5,Summer,0,Cloudy,33.7,0.0,67.2,Moderate,38.9,19.98,06:15,2026-05-16 06:22,7.7,Moderate,33,16.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128976,22765,54L R,Vellavedu TO Royapuram,Vellavedu,Royapuram,Ramada Raj Park,13.04413,80.25973,2025-03-04,5,0,Tuesday,0,3,Summer,0,Rainy,29.8,4.03,84.7,Moderate,55.0,17.27,05:00,2025-03-04 05:07,7.6,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128977,13001,A45B,Anna Square TO Cement Road,Anna Square,Cement Road,Akshaya Apartments Guduvanchery,12.85401,80.06776,2025-08-21,11,0,Thursday,0,8,Southwest_Monsoon,0,Clear,31.8,0.0,74.9,Low,27.5,21.69,11:00,2025-08-21 11:02,2.3,On Time,32,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128978,12536,65CCt,Ambattur I.E TO Pakkam Village,Ambattur I.E,Pakkam Village,D.G.P Office,13.04329,80.27777,2025-11-27,21,15,Thursday,0,11,Northeast_Monsoon,0,Clear,26.3,0.0,74.5,Moderate,58.0,15.19,21:15,2025-11-27 21:24,9.7,Moderate,26,13.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128979,21376,102K CT19,Broadway TO Perumpakkam S.C.B,Broadway,Perumpakkam S.C.B,U.T.I Bank Or Madipakkam Road Junction,12.96595,80.18856,2025-02-22,15,30,Saturday,1,2,Winter,0,Clear,26.8,0.0,68.0,Moderate,38.8,25.1,15:30,2025-02-22 15:36,6.4,Moderate,44,22.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128980,22873,26 R,Iyyappanthangal TO  Royapuram,Iyyappanthangal,Royapuram,Gerugambakkam,13.01534,80.13639,2025-05-15,14,15,Thursday,0,5,Summer,0,Clear,35.1,0.0,65.3,Low,14.0,11.2,14:15,2025-05-15 14:15,0.0,On Time,44,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128981,20943,56D CT5,Manali TO Tondiarpet,Manali,Tondiarpet,Apollo Pharmacy,12.97619,80.14505,2025-11-22,14,45,Saturday,1,11,Northeast_Monsoon,0,Rainy,25.2,2.59,87.4,Low,32.1,24.43,14:45,2025-11-22 14:53,8.8,Moderate,30,15.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128982,19682,53G CT2,Iyyapanthangal Depot  to  Padurmedu,Iyyapanthangal Depot  to  Padurmedu,,Menambedu,13.122,80.16463,2025-12-25,14,40,Thursday,0,12,Northeast_Monsoon,0,Heavy Rain,22.0,9.16,98.0,High,80.5,17.39,14:40,2025-12-25 15:06,26.8,Severe,48,48.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN128983,15869,48K,Ambattur Industrial Estate TO Kallikuppam Tea Kadai Bus Stop,Ambattur Industrial Estate,Kallikuppam Tea Kadai Bus Stop,Kanaga Chathiram,13.13566,80.23242,2025-02-27,20,35,Thursday,0,2,Winter,1,Clear,28.2,0.0,61.3,High,76.4,21.75,20:35,2025-02-27 20:49,14.6,Moderate,59,29.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
